সাংঘাতিক	fatal ; mortal
সাংবত্সর	continuing for a year ; occurring every year
সাংবাদিক	pertaining to news ; journalistic
সাংবাদিক	a journalist
সাংবাদিকতা	journalism
সাংবাদিকতা করা	to work as a journalist
সাংসারিক	domestic, familial ; earthly, mundane, secular
সাংসারিক জ্ঞান	worldly wisdom
সাংস্কৃতিক	cultural
সাংহাই	shanghai
সাঁই	God
সাঁওতাল	an aboriginal tribe of India ; a Santal
সাঁকো	a bridge ; a culvert
সাঁজ	Dusk ; evening
সাঁজা	rennet
সাঁজোয়া	armour, a coat of mail
সাঁজোয়া	armor ; panoply
সাঁজোয়া গাড়ি	an armoured car
সাঁঝ	Dusk ; evening
সাঁট	brevity ; a hint, a gesture
সাঁটা	to fix or attach esp. tightly ; to hold firmly, to grip
সাঁটানো	to eat voraciously
সাঁটে	by hint ; in short
সাঁড়াশি	tongs ; forceps
সাঁড়াশি	tongs ; pincers
সাঁড়াশি অভিযান	a pincer-movement
সাঁতরানো	to swim
সাঁতলানো	singed
সাঁতলানো	clarified butter or fat
সাঁতার	swimming ; natation
সাঁতার কাটা	to swim
সাঁতার কাটার পুকুর	a swimming pool ; a natatorium
সাঁতারু	a swimmer ; an expert swimmer
সাঁপি	a ferrule
সা করা	to open to evacuate thoroughly
সা করে বলা	to be outspoken ; to speak out without reserve
সাকল্য	entirety ; totality
সাকল্যে	in all
সাকার	having a form or body
সাকার-উপাসনা	idolatry
সাকারবাদ	the doctrine that upholds
সাকারোপাসনা সাকারোপাসক	an idolator
সাকারোপাসনা সাকারোপাসক	idolatrous
সাকি	a young tapster
সাকিন	a place of one's residence
সাক্ষর	literate
সাক্ষরতা	literacy
সাক্ষাত	meet
সাক্ষাতে	in one's presence ; face to face
সাক্ষাত্	visibility in body ; a meeting, an interview
সাক্ষাত্	met
সাক্ষাত্	visible, bodied or incarnate ; appearing in person
সাক্ষাত্ করা	to pay a visit to ; to interview
সাক্ষাত্কার	meeting ; interview
সাক্ষাত্কারী	visitor ; an interviewee. fem
সাক্ষাত্ পাওয়া	to be able to meet ; to have a meeting with
সাক্ষাৎ	Immediate ; present
সাক্ষাৎকার	Meeting a person ; interview
সাক্ষিগোপাল	a puppet
সাক্ষী	witness
সাক্ষী পড়ানো	to prime or tutor a witness
সাক্ষী মানা	to cite one as a witness
সাক্ষীর কাঠগড়া	the witness-box
সাক্ষীর জেরা	cross-examination of a witness
সাক্ষীসাবুদ	witness and evidence
সাক্ষ্য	witness, testimony, evidence ; deposition
সাক্ষ্য দেওয়া	to give evidence
সাগর	a sea ; an ocean
সাগরপার	seashore
সাগরপারে	on the seashore ; beyond seas, abroad
সাগরমেখলা	a sea-girt
সাগরীয়	ocean
সাগরে	sea
সাগু	sago
সাগুদানা	a grain of sago ; sago
সাগ্নিক	having fire ; with heat
সাগ্রহ	eagerly, earnestly, intently
সাগ্রহে	eagerly ; greedily
সাঙাত	a friend, a companion ; an accomplice
সাঙ্কেতিক	Symbolic
সাঙ্গ	bodied, corporeal ; having all the limbs
সাঙ্গ করা	to complete, to finish ; to end
সাঙ্গরূপক	prolonged or continued metaphor
সাঙ্গা	A sort or shelf ; bamboo poles fixed horizontally
সাঙ্গোপাঙ্গ	friends and followers collectively ; retinue, train
সাঙ্গোপাঙ্গ	inclusive of all parts ; at tended by the whole retinue
সাঙ্ঘাতিক	Serious ; mortal
সাচ্চা	true ; genuine, real, pure
সাজ	dress, raiment, garb ; an ornament
সাজগোজ	dressing ; meticulous dressing
সাজঘর	a greenroom
সাজন্ত	embellishing, beautifying, decorative
সাজপোশাক	Dress ; attire
সাজশ	collusion
সাজশ	got-up
সাজসজ্জা	full dress ; equipment, outfit
সাজসরঞ্জাম	equipment, outfit ; equipage
সাজা	to dress and embellish oneself ; to be decorated
সাজা	appear ing as ; processed for inhaling or chewing
সাজা	punishment
সাজাত্য	cognateness, kindredness ; homogeneity
সাজা দই	recently curdled milk, fresh curd
সাজা দেওয়া	to punish ; to award a punishment
সাজান	drape ; garnish
সাজানো	to dress and embellish ; to decorate
সাজানো	dressed and embellished ; decorated, disguised
সাজা পাওয়া	to be punished
সাজি	fuller's earth
সাজিয়ে রাখা	to keep in order ; to arrange in order
সাজো	same as
সাজো	recently, afresh
সাজো	today's ; fresh, recent
সাট	mutual understanding ; collusion
সাটিন	satin
সাড়	sensibility ; sensitivity, sensation
সাড়	perception ; sensibility
সাড়ম্বর	pompously ; ostentatiously
সাড়া	sound, noise ; response, answer
সাড়া	response ; answer
সাড়া দেওয়া	to respond, to answer ; to react or respond
সাড়াশব্দ	almost
সাড়ে	including also a half
সাড়ে দশ	ten and a half
সাড়ে দশটা	half past ten
সাড়ে দশ টাকা	ten and a half rupees
সাড়ে দশ মাইল	ten and a half miles
সাড়ে বত্রিশ ভাজা	a medley ; an assortment of different things
সাত	seven
সাতই	the seventh day of a month
সাতই	seventh
সাতকান্ড	in detail, at great length
সাত চড়ে রা না বেরোনো	extreme meekness or inertia
সাতচল্লিশ	forty-seven
সাততাড়াতাড়ি	with an excessive haste
সাত নকলে আসলে খাস্তা	frequent imitations spoil
সাতনরি	having seven tiers or strings
সাতনলা	seven-barrelled
সাত-পাঁচ	many and diverse
সাত-পাঁচ	about this and that
সাতপাঁচ	Many
সাতপুরুষ	seven generations upwards or downwards ; the long past or future
সাতষট্টি	sixty-seven
সাতসতেরো	miscellany ; a variety
সাতা	the seven of playing-cards
সাতাশে	the twenty-seventh day of a month
সাতাশে	twenty-seventh
সাতিশয়	overmuch, excessively, exceedingly ; extremely
সাতিশয়	overmuch, excessive, exceed ing ; extreme
সাতেও নেই পাঁচেও নেই	having no concern with
সাত্ত্বিক	Proceeding from the quality of goodness ; true
সাত্ত্বিক আহার	plain and simple food ; a simple fare
সাত্ত্বিকতা	purity in living
সাথ	company
সাথি	a companion ; an associate
সাথী	Companion ; friend
সাথে	with, in company of
সাদর	cordial
সাদরসম্ভাষণ	cordial address or reception
সাদরে	cordially
সাদা	the white colour ; the white-skinned people
সাদা	white
সাদাকে কালো এবং কালোকে সাদা করা	to lie in one's throat
সাদাচামড়া	white skin ; the white skinned people
সাদা চোখ	natural  vision, plain eyes
সাদাটে	whitish
সাদামাটা	unvarnished ; uncolored
সাদামাঠা	Simple
সাদাসাপটা	simple, plain ; un ostentatious
সাদাসিধা	Simple ; plain
সাদাসিধে	ordinary
সাদি	a horseman or horse-soldier ; an elephant-rider or elephant-soldier
সাদী	horseman ; horse
সাদৃশ্য	likeness ; resemblance
সাধ	desire ; longing
সাধক	practising ascetic austerities ; performing or realizing
সাধক	austerely endeavouring to achieve an end ; practising ascetic austerities
সাধ করা	to desire ; to long
সাধ করে	voluntarily ; wilfully
সাধন	austere endeavour ; austere as cetic practice
সাধন করা	to endeavour austerely or arduously ; to worship God
সাধনপত্র	an instrument
সাধনপ্রক্রিয়া	the mode of worship of God ; the mode of accomplishment
সাধনা	same as
সাধনীয়	to be per formed or attained ; worshipful, adorable
সাধ মিটিয়ে	satisfying one's desire ; to one's satisfaction
সাধর্ম্য	likeness
সাধা	held out for acceptance, offered
সাধা	to accomplish ; to attain or realize
সাধানো	to cause to importunate
সাধারণ	the public
সাধারণ	general
সাধারণ কৃত্যক	general service
সাধারণত	usually
সাধারণতঃ	Generally ; ordinarily
সাধারণতন্ত্র	a republic
সাধারণতন্ত্র দিবস	the Republic Day
সাধারণতন্ত্রবাদী	a re publican
সাধারণতন্ত্রবাদী	republican
সাধারণ ধর্ম	a general property or characteristic
সাধারণ ভবিষ্যনিধি	the general provident fund
সাধারণভাবে	generally, in gen eral terms
সাধারণ শিক্ষা	general education
সাধারণ্য	general properties or characteristics ; the public
সাধাসাধি	importunity
সাধাসাধি করা	to importunate
সাধিত	austerely or arduously endeavoured or practised ; performed or accomplished
সাধিত ধাতু	a derivative verb ; a derivative verb
সাধিত শব্দ	a derivative
সাধিত্র	an instrument
সাধু	a saint ; a merchant, a trader
সাধু	excellent
সাধু	pious ; good, noble
সাধু অভিপ্রায়	honest or noble desire
সাধুগিরি	a show of honesty or piety ;  sanctimonious ness
সাধুতা	saintliness ; goodness, nobility
সাধুতাচারণ	practice of piety or virtue
সাধুবাদ	applause, praise, approbation ; thanksgiving
সাধুবাদ দেওয়া	to applaud, to praise ; to thank
সাধুভাষা	Elegant or chaste language
সাধুসঙ্গ	association with saints and ascetics ; company of saints and ascetics
সাধুসম্মত	virtuous, honest
সাধু সাবধান	O merchant ; be ware of the danger
সাধে	of one's own accord, willingly
সাধ্বী	fem a virtuous or chaste woman ; a faithful wife
সাধ্বী	virtuous, chaste ; faithful to one's husband
সাধ্য	curable
সাধ্য	curable
সাধ্যতা	attainability ; the range of one's capability
সাধ্যপক্ষে	as much as one can do
সাধ্যপাল	a bailiff
সাধ্যমতো	within the range of one's capability
সাধ্যসাধনা	repeated importunities
সাধ্যাতিরিক্ত	beyond the range of one's capability
সান	Consciousness ; sense
সানকি	Earthen plate
সানন্দ	joyful ; glad
সানন্দে	joyfully, cheerfully ; gladly
সানা	to knead
সানাই	a kind of wooden wind-instrument
সানি	sunny
সানু	a tableland
সানুকম্প	compassionate
সানুনয়	full of supplication or entreaty
সানুনয় প্রার্থনা	a humble prayer
সানুনয়ে	supplicatingly, entreatingly
সানুনাসিক	nasal
সানুরাগ	full of love or attachment
সান্ত	finite ; limited
সান্তনা	consolation ; solace
সান্তনাকারী	one who consoles. fem
সান্তনাদায়ক	consolatory, consoling, solacing
সান্তনা দেওয়া	to console, to solace
সান্তনাবাক্য	consolatory speech or words
সান্তর	having space at intervals, sparse ; rare
সান্তারা	an orange-like fruit
সান্ত্বনা	Consolation ; solace
সান্ত্রি	an armed guard or watchman ; a soldier on guard
সান্দ্র	dense, thick ; concentrated
সান্দ্রতা	density, thickness ; viscosity
সান্দ্রতাঙ্ক	co-efficient of viscosity
সান্দ্রতামাপক	a viscometer
সান্ধ্য	of evening
সান্ধ্যতারা	the evening-star, vesper
সান্ধ্যদীপ	an evening-lamp
সান্ধ্যদৈনিক	an evening newspaper
সান্ধ্যপরিচ্ছদ	evening-dress
সান্ধ্যবায়ু	evening-breeze
সান্ধ্যভোজ	a dinner ; a supper
সান্ধ্যভ্রমণ	evening walk
সান্ধ্যসংগীত	evening song
সান্ধ্যসম্মিলনী	an evening-party
সান্নিধ্য	proximity, closeness ; presence, company
সান্নিধ্য এড়ানো	to avoid the company of ; to give a wide berth to
সান্নিপাতিক	namely
সান্নিপাতিক জ্বর	typhoid, enteric fever
সাপ	a snake
সাপ-খেলোয়াড়	a snake-charmer
সাপট	loud bragging or bullying ; a violent stroke
সাপটা	ordinary, drab ; in lump, gross
সাপটা	in lump and without discrimination
সাপিন্ড	a near kinsman
সাপিন্ডীকরণ	utter destruction or un doing
সাপেক্ষ	depending or dependent
সাপেক্ষানুমান	a mediate inference
সাপের দাঁত	a fang
সাপ্তাহিক	a weekly journal
সাপ্তাহিক	weekly
সাফ	cleansed ; clean, clear
সাফ	completely, thoroughly
সাফ কথা	clear-cut words ; final words
সাফ কবালা	a deed of outright sale ; a deed of conveyance
সাফ করা	to cleanse ; to empty
সাফ জবাব	a straight answer ; a sharp retort
সাফল্য	success
সাফল্যমণ্ডিত	crowned with success ; successful
সাফল্যমন্ডিত	Crowded with success
সাফল্যের	successfully
সাফা	Clear ; clean
সাফাই	cleansing ; exculpation, an exonerative explanation
সাফাই গাওয়া	to plead innocence
সাব-ইনসপেকটর	a sub-inspector
সাব-এডিটর	a sub-editor
সাব-কমিটি	a sub-committee
সাবকাশ	having leisure ; with lei sure or leave
সাব-জজ	a sub-judge
সাবধান	careful
সাবধান	be careful
সাবধান করা	to caution, to warn
সাবধানতা	carefulness
সাবধানী	same as
সাবধানে	carefully, cautiously
সাবধানের মার নেই	safe bind safe find
সাবন	solar
সাবন	a solar day ; a solar month
সাবমেরিন	submarine
সাবয়ব	corporeal
সাব-রেজিস্ট্রার	a sub-registrar
সাবলীল	effortless ; easy
সাবাড়	finished ; utterly destroyed or ruined
সাবাড়	murdered ; eaten up
সাবাড় করা	to finish ; to consume or spend thoroughly
সাবান	soap
সাবানতুল্য	saponaceous, soapy
সাবান মাখা বা মাখানো	to soap
সাবানের কৌটো	a soap-case, a soap-dish
সাবানের ফেনা	suds, soap-suds, lather
সাবালক	of age ; adult
সাবালকত্ব	full age, majority ; adulthood
সাবালিকা	adult
সাবালিকা হওয়া	to come of age ; to at tain adulthood
সাবুদ	proved, vindicated ; rectified, corrected
সাবুদ	evidence, proof
সাবুদ করা	to prove, to vindicate ; to rectify, to cor rect
সাবেক	old, ancient, past ; former
সাবেকি	of old ; old-fashioned, of old school
সাব্যস্ত	adjudged or adjudicated ; decided
সাব্যস্ত করা	to adjudge or adjudicate ; to decide
সাম	the Sama Veda
সামগান	a hymn of the Sama Veda
সামগ্রি	whole ; exhaustive
সামগ্রিক	total, entire, over-all
সামগ্রী	things collectively ; a thing, an article
সামঞ্জস্য	propriety, fitness ; consistency, agreement
সামঞ্জস্য করা	to bring into agreement ; to harmonize
সামনা	the front ; the forepart
সামনাসামনি	facing each other ; face-to-face with
সামনে	front
সামনে	in front of ; opposite to, facing
সামনের	frontline
সামন্ত	a feudal prince ; a vassal
সামন্ততন্ত্র	the feudal system
সামন্ততান্ত্রিক	feudal ; Feudal
সামন্তনৃপতি	a feudal prince
সামন্তরাজ্য	a feudal state ; a dependency
সামন্তরিক	a parallelogram
সামন্তরিক-সূত্র	the parallelogram of forces
সাময়িক	periodic, periodical ; temporary, passing, momentary
সাময়িক	temporary ; topical
সাময়িক উত্তেজনা	momentary excitement or impulse
সাময়িক উত্তেজনাবশে	on the spur of moment
সাময়িক পত্রিকা	a journal published peri odically
সাময়িকী	a cur rent event or topic ; a journal of current topics
সামরিক	military
সামরিক	junta
সামরিক আইন	martial law
সামরিক জাতি	a martial race
সামরিক দন্ডবিধি	martial law
সামরিক বাহিনী	an armed force
সামরিক বিচারালয়	a court martial
সামরিক শক্তি	military strength
সামরিক শিক্ষা	military training
সামর্থ্য	ability ; capability
সামর্থ্যবাধ	efficiency-bar
সামলান	restrain ; check
সামলানো	to check, to restrain ; to protect
সামাজিক	social
সামাজিকতা	sociableness ; formalities
সামাজিকতা করা	to do or perform social duties ; to observe customary formalities
সামান্য	a genus
সামান্য	ordinary ; generic
সামান্য লক্ষণ	a general definition
সামান্য লক্ষণা	intuition
সামান্য সমীকরণ	simple equation
সামান্যীকরণ	generalization
সামাল	beware
সামাল করা	to check ; to manage
সামি	Ferrule ; plug
সামিল	Included in ; comprised in
সামীপ্য	proximity, nearness, contiguity ; presence, company
সামুদয়িক	in entirety, entire ; total
সামুদ্র	marine ; oceanic
সামুদ্র জলবায়ু	maritime or oceanic climate
সামুদ্রিক	oceanic
সামুদ্রিক উদ্ভিদ	a seaweed ; a seaplant
সামুদ্রিক জাতি	a maritime race
সামুদ্রিক জীব	a marine or maritime creature
সামুদ্রিক তলানি	pelagic deposit
সামুদ্রিক বাণিজ্য	seatrade, maritime trade
সামুদ্রিক বিদ্যা	astrology or palmistry
সাম্প্রতিক	recent
সাম্প্রদায়িক	communal ; sectarian
সাম্প্রদায়িক	communal ; sectarian
সাম্প্রদায়িকতা	communalism ; sectarianism
সাম্প্রদায়িক দাঙ্গা	communal riot
সাম্প্রদায়িক বাটোয়ারা	communal award
সাম্প্রদায়িক রোয়েদাদ	a communal award
সাম্মানিক	honorary
সাম্য	equality ; similarity
সাম্যকেন্দ্র	centre of similitude
সাম্যবাদ	socialism ; communism
সাম্যবাদী	socialistic ; communistic
সাম্যবাদী	a socialist ; a communist
সাম্যরক্ষা	maintenance of balance or equilibrium
সাম্যাবস্থা	equilibrium ; balance
সাম্রাজ্য	an empire
সাম্রাজ্যবাদ	imperialism
সাম্রাজ্যবাদী	imperialist
সাম্রাজ্যবাদী	imperialistic
সাম্রাজ্যের	regime
সায়	ended
সায়	termination
সায়	assent ; consent
সায়ংকাল	of the evening ; vespertinal, vespertine
সায়ংকালীন প্রার্থনা	evening prayer
সায়ংকৃত্য	evening service, vespers
সায়ংসন্ধ্যা	evening prayer,  evensong
সায় করা	to end, to finish
সায়ন	declination ; the equinox
সায়বানা	a canopy, an awning
সায়র	a sea ; a large pond
সায়র	sea
সায়া	a petticoat
সায়া	petticoat
সায়াহ্ন	the evening ; evenfall
সাযুজ্য	unification ; oneness
সায়ুধ	armed
সায়ুধ বাহিনী	armed battalion
সায়ুধ রক্ষী	armed guard
সার	best, excel lent ; essential
সার	the best or excellent part ; duramen, heart-wood
সারকথা	essential words ; substance
সারকুড়	a dunghill, a manure-pit
সারগর্ভ	having an inner significance or import ; rich in content
সারগ্রন্হ	a manual, a vade-mecum
সারঙ্গ	a variety of spotted deer
সারণি	a table
সারণিত	tabled
সারণী	table ; row
সারণীকরণ	tabling
সারণীবদ্ধ	tabular
সারণীভুক্ত	tabled
সারথি	a chariot-driver, a charioteer
সারথ্য	charioteering
সার দেওয়া	to manure
সারনিবন্ধ	an abstract register
সারবত্তা	substantiality ; real worth
সারবান	full of substance, substantial ; rich in duramen, sappy
সারভূত	substantial ; best, picked
সারমর্ম	essence ; purport
সারমাটি	marl
সারমেয়	the dog. fem
সারমেয়ী	the bitch
সারল্য	Simplicity ; frankness
সারশূন্য	pithless, sapless ; unsubstantial
সারস	the stork
সারসংকলন	Abstract ; precis
সারসংক্ষেপ	substance, sum mary ; a precis
সারসন	a belt or girdle for men ; a woman's ornamental girdle
সারস্বত	relating to Goddess Saraswati ; learned
সারস্বতসমাজ	the learned people ; litterateurs collectively
সারস্বতোত্সব	the festival of worshipping Goddess Saraswati
সারা	entire, whole, all
সারা	to hide, to conceal ; to finish, to accomplish
সারা	throughout
সারাংশ	substance, essence ; abstract
সারাংশ সারসংগ্রহ	an ab stract ; an anthology of the best things
সারাক্ষণ	throughout the whole period ; all day long
সারাজীবন	throughout the whole of one's life
সারাদিন	all day long, all day
সারান	mend ; repair
সারানো	to mend or repair ; to correct or rectify
সারানোর	healing
সারা বছর	all the year round
সারামাস	throughout the whole of the month
সারারাত	all night long
সারি	a row, a line ; a range
সারিবন্দি	arranged in a row or line ; arrayed
সারি-সারি	in rows, in lines ; serially
সারেং	a boatswain, a serang
সারেগামা	namely ; musical notation
সার্কাস	a circus-show ; circus
সার্কাস খেলোয়াড়	a showman of a circus
সার্কাস দেখানো	to hold a circus-show
সার্কাসের খেলোয়াড়	a showman
সার্জন	a surgeon
সার্জেন্ট	Sergeant
সার্ট	Shirt
সার্টিফিকেট	a certificate
সার্টিফিকেট দেওয়া	to give  a certificate
সার্থ	moneyed, wealthy ; significant, meaningful
সার্থ	a companion ; a col lection
সার্থক	significant ; successful
সার্থকজন্মা	successful in life
সার্থকতা	significance ; success
সার্থকনামা	famous
সার্থনিবন্ধক	a registrar of firms
সার্থবাহ	a caravan of merchants ; a merchant
সার্ধ	one and a half of
সার্ব	relating to all, universal
সার্বকালিক	of all times ; eternal
সার্বজনীন	good for all
সার্বজাতিক	international ; universal
সার্বজাতিকতা	internationalism
সার্বজাতিক ভ্রাতৃত্ব	international brother hood
সার্বদেশিক	pertaining to all countries
সার্বভৌম	an emperor ; a sovereign ruler, a sovereign
সার্বভৌম	worldwide ; universal
সার্বভৌমত্ব	sovereignty
সার্বিক	wholly
সার্বিক	overall
সার্শি	a sash
সাল	an era ; hegira as current in Bengali
সালগম	turnip
সালতামামি	year-closing ; the annual re port or review
সালম-মিছরি	salep
সালসা	an Ayurvedic blood purifying tonic ; an elixir
˜সালা	decennial
সালাদ	salad
সালাম	salaam
সালিয়ানা	annually
সালিয়ানা	annual, yearly
সালিশ	an arbitrator , an arbiter ; arbitration
সালিশি	arbitration
সালিশি	arbitral ; under arbitration
সালিশের রায়	arbitrament, arbitrement
সালিস	Arbitrator ; arbiter
সালিসি	Arbitration
সাশ্রয়	a cut in expenditure
সাশ্রু	with tears
সাশ্রুনয়নে	with tearful eyes
সাষ্টাঙ্গ	namely
সাষ্টাঙ্গে	Lying or falling prostrate
সাহংকার	full of pride or vanity ; proud
সাহংকারে	proudly ; conceitedly
সাহচর্য	companionship ; company
সাহজিক	natural ; instinctive
সাহস	intrepidity ; courage, bravery, boldness
সাহস করা	to dare, to venture ; to make bold
সাহসভরে	boldly
সাহস সঞ্চার করা	to take courage
সাহসিক	requiring or having courage ; daring
সাহসিকতা	courage ; courageousness
সাহসী	having courage, intrepid ; courageous, brave, bold
সাহসী হওয়া	to be brave or courageous ; to dare, to venture
সাহসে	courageously
সাহায্য	helping
সাহায্য করা	to help, to aid ; to assist
সাহায্যকারক	helping, assisting ; supporting
সাহায্যকারক	a helper, an aider ; an assistant
সাহায্যকারিণী	: helping
সাহায্যকারী	Helping ; aiding
সাহায্যপ্রাপ্ত	aided
সাহায্যপ্রাপ্ত বিদ্যালয়	an aided school
সাহায্যপ্রার্থী	one who seeks help. fem
সাহায্যার্থে	In aid of
সাহায্যে	with the help of ; through
সাহিত্য	literature ; a book
সাহিত্যকলা	the art of literary composition
সাহিত্যকলা সাহিত্যসভা	a literary society or gathering ; the literary world
সাহিত্যক্ষেত্র	field of literature
সাহিত্যচর্চা	liter ary pursuit or discussion
সাহিত্যচর্চা সাহিত্যালোচনা	literary discussion
সাহিত্যজগত্	the literary world
সাহিত্যজগত্ সাহিত্যাচার্য	one profoundly versed in literature ; a great author or litterateur
সাহিত্যবৃত্তি	the literary profession
সাহিত্যব্যবসায়ী	same as
সাহিত্যভান্ডার	the store or repertory of literature
সাহিত্যরথী	an eminent litterateur or writer
সাহিত্যশিল্প	the art of literary composition
সাহিত্যসমাজ	the literary world
সাহিত্যসমালোচক	a critic of literature ; a literary critic
সাহিত্যসমালোচনা	literary criticism
সাহিত্যসেবী	a devotee of literature ; a litterateur
সাহিত্যসেবী	devoted to literature
সাহিত্যাকাশ	the literary world
সাহিত্যানুশীলন	literary pursuit or discussion
সাহিত্যালোচনা করা	to discuss literature
সাহিত্যিক	a litterateur
সাহিত্যিক	liter ary ; pursuing literature
সাহেব	Mr. ; an Englishman or a European
সাহেব-মেম	an Englishman and an Englishwoman ; a European and a European woman
সাহেবি	European style of living ; Anglicism
সিং	sing
সিংহ	Lion
সিংহকেশর	lion's mane
সিংহতুল্য	lionlike, leonine
সিংহদ্বার	a gate ; main gate
সিংহনাদ	lion's roar ; war cry
সিংহনাদ করা	to yell out a war cry
সিংহপুরুষ	a lion of a man ; a lionheart
সিংহবিক্রম	prowess like that of a lion ; great prowess
সিংহবিবর	the den of a lion
সিংহরাশি	the Leo
সিংহল	Ceylon,  Sri Lanka
সিংহলি	Ceylonese
সিংহলি	a Ceylonese ; the language of Ceylon, Ceylonese
সিংহশাবক	a lion-cub
সিংহাবলোকন	looking behind on the past ; review
সিংহাসন	a throne
সিংহাসনচ্যুত	dethronement ; deposition
সিংহাসনচ্যুত করা	to dethrone ; to depose
সিংহাসনত্যাগ	abdication
সিংহাসন ত্যাগ করা	to abdicate the throne
সিংহাসনারূঢ়	seated on a throne ; en throned
সিংহাসনে আরোহণ করা	to ascend the throne
সিংহাসনে বসানো	to enthrone
সিংহের ডাক	roar
সিঁড়ি	a flight of steps ; a ladder
সিঁড়ি	staircase ; ladder
সিঁথি কাটা	to part one's hair
সিঁদুর	vermilion ; mercuric sulphide
সিঁদুরে মেঘ	cloud as red as vermilion ; red cloud which presages a storm
সিঁধ	Breaking into a house for stealing
সিঁধ কাটা	to burgle ; to crack a crib
সিঁধচুরি	burglary, house breaking
সিঁধ দিয়ে চুরি করা	to burglarize,  to burgle
সিঁধেল	jemmying
সিঁধেল চোর	a burglar, a house breaker
সিক	Spit ; iron rod or bolt
সিকতা	sand ; gravel
সিকতাময়	sandy ; gravelly
সিকথ	wax
সিকা	same as
সিকি পয়সা	a quarter pice
সিক্কা	an obsolete rupee-coin of India
সিক্ত	wet, moist ; moistened
সিক্ত করা	to wet ; to moisten
সিগারেট	a cigarette
সিগারেট খাওয়া	to smoke a cigarette
সিঙারা	Water chestnut ; a sort of cake
সিঙ্গাপুরি	a variety of banana
সিঙ্গাপুরি	of or made in Singapur
সিঙ্গারা	Water chestnut ; a sort of cake
সিঝা	to be boiled in water
সিঝানো	boiled in water
সিঝানো	to boil in water
সিঞ্চন	sprinkling ; spraying
সিঞ্চন করা	to sprinkle ; to spray
সিঞ্চিত	sprinkled ; sprayed
সিটকানো	disgust
সিটি	Whistle
সিটি দেওয়া	to whistle
সিটে	Husk ; lees
সিড	acid
সিডি	CD
সিত	white ; bright, light
সিতপক্ষ	a bright fortnight
সিতাংশু	the moon
সিতি	white ; blue
সিতিকন্ঠ	a white-throated person or creature ; Shiva
সিদ্ধ	:boiled ; cooked by boiling
সিদ্ধ	boiled ; cooked by boiling
সিদ্ধ করা	to boil ; to cook by boiling
সিদ্ধ চাউল	parboiled rice
সিদ্ধ চাল	parboiled rice
সিদ্ধহস্ত	thoroughly proficient or expert or skilled
সিদ্ধান্ত	decided
সিদ্ধান্ত	regard
সিদ্ধান্ত	decide
সিদ্ধান্ত করা	to decide ; to conclude
সিদ্ধান্তগ্রহণ	deduction ; Decision making
সিদ্ধান্তে উপনীত হওয়া	to come to a conclusion
সিদ্ধান্ন	parboiled rice ; cooked rice
সিদ্ধার্থ	one who has realized one's end
সিদ্ধার্থ	the name of Gautama Buddha
সিদ্ধি	performance, accomplishment ; realization, attainment
সিদ্ধি খাওয়া	to chew and swallow bhang
সিদ্ধি ঘোঁটা	to stir pulped bhang in milk
সিদ্ধিদ	performance
সিদ্ধিদাতা	same as
সিদ্ধিদাত্রী সিদ্ধিলাভ করা	to succeed
সিদ্ধির শরবত	coco nut-milk etc
সিদ্ধিলাভ	Attainment of success
সিদ্ধেশ্বরী	a Hindu goddess
সিধা	Straight ; direct
সিন	a scene ; a scenery
সিনা	width of the chest ; chest
সিনান	Bath ; bathing
সিনিয়র	senior
সিনেটের	senate
সিনেমা	cinema, motion picture ; a film
সিনেমা দেখা	to see a film ; to go to pictures
সিনেমা-ভক্ত	a film-fan
সিনেমা-শিল্পী	a film-art ist
সিনেমা-স্টার	a film-star
সিন্দুক	a chest, a safe
সিন্দূর	mercuric sulphide, vermilion ; red lead
সিন্ধি	a native of Sindh ; the language of Sindh
সিন্ধি	of Sindh ; inhabiting or living in Sindh
সিন্ধিয়া	Sindhia
সিন্ধু	Sea ; ocean
সিন্ধুঘোটক	the walrus
সিন্ধুনদ	a large river ; the Indus
সিন্ধুপ্রদেশ	a province of Pakistan
সিপাই	Soldier
সিপাহসলার	the commander-in chief
সিপাহি	a soldier ;  an Indian private
সিপাহী	Soldier
সিমেন্ট	Cement
সিয়েরা	sierra
সিরকা	Vinegar
সিরাপ	syrup ; sirup
সিরাম	serum
সিরামিক	ceramic
সিরিয়াল	cereals
সিরিয়াল	cereals
সিরিয়েলের	cereal
সির্কা	vinegar
সিল	a seal ; affixation of a seal
সিল করা	to put a seal
সিল-করা	sealed
সিলভান	silvan
সিলাই	Sewing ; stitching
সিল্ক	Silk
সিস	lead
সিসা	lead
সিসৃক্ষা	desire of creating
সিসৃক্ষু	desirous of creating
সিসেম	sesame
সীতা	a furrow ; Sita the heroine of the Ramayana
সীতাপতি	Rama, the husband of Sita
সীতাভোগ	a kind of sweetmeat
সীন	Scene
সীবন	sewing ; embroidery
সীবন করা	to sew ; to embroider
সীবন-শিল্প	embroidery ; art of sewing
সীবনী	a needle ; an awl
সীম	bean ; lima beans
সীমন্তিনী	a woman whose husband is alive ; a woman
সীমন্তিনী-শাসন	gynocracy, petticoat government
সীমা	a boundary, a border ; a frontier
সীমা অতিক্রম করা	to go beyond the limit  ; to transgress
সীমানা	bounding-lines ; bounds, boundary, periphery
সীমা নির্ণয় করা	to demarcate
সীমান্ত	border
সীমান্ত-প্রদেশ	a frontier province ; frontiers
